date,debate,dossier,number,author_name,author_group,amendment_content,amendment_summary
2025-03-27,RUANR5L17S2025IDS29344,Proposition de loi visant à sortir la France du piège du narcotrafic,833,François Jolivet,HOR,"Dans un délai de six mois à compter de la promulgation de la présente loi, le Gouvernement remet au Parlement un rapport détaillé sur l’application des dispositions relatives : – à la transmission aux employeurs des extraits de casier judiciaire en cas de sanction par amende forfaitaire délictuelle pour usage de stupéfiants d’un agent public ou d’une personne participant à une mission de service ; – aux mesures prises par les employeurs pour vérifier la compatibilité des faits relevés avec les missions confiées et aux éventuelles décisions adoptées en conséquence ; – aux enquêtes administratives préalables obligatoires avant tout recrutement, affectation ou titularisation dans les administrations et services présentant des risques accrus de menace, de corruption ou de trafic d’influence ; – au respect du rythme de renouvellement de ces enquêtes, qui doivent être conduites au moins tous les trois ans ; – aux difficultés rencontrées dans l’application de ces mesures et aux recommandations visant à en renforcer l’efficacité. Ce rapport évalue également l’impact de ces dispositions sur la prévention des risques d’atteinte à la probité au sein des administrations concernées.  ","Afin d’assurer un suivi rigoureux de l’application des dispositions relatives à la transmission des extraits de casier judiciaire en cas d’amende forfaitaire délictuelle pour usage de stupéfiants et aux enquêtes administratives obligatoires préalables au recrutement ou à l’affectation dans certaines administrations sensibles, il est nécessaire de disposer d’un état précis de leur mise en œuvre dans un souci d'exemplarité."
2025-03-20,RUANR5L17S2025IDS29212,Proposition de loi visant à sortir la France du piège du narcotrafic,830,Pouria Amirshahi,ECOS,Supprimer cet article. ,"Cet amendement vise la suppression de l’article 8 bis, prévoyant d’étendre le délai d’application de l’expérimentation jusqu’au 31 décembre 2028 à son premier alinéa, et de ne donner accès au Premier ministre comme centralisateur, uniquement les correspondances et plus les informations et les documents. La suppression de cet article intervient à deux titres. D’abord, elle vise à supprimer la prolongation de l’expérimentation, disproportionnée au regard de la menace. Ensuite, elle vise à supprimer la disposition qui intègre une réduction des prérogatives du Premier ministre dans la consultation des informations et des documents recueillis, créant ainsi un flou sur la destination de ces informations et documents. Le groupe Écologiste et Social alerte également sur le caractère attentatoire aux libertés individuelles de l’article 8 bis."
2025-03-18,RUANR5L17S2025IDS29205,Proposition de loi visant à sortir la France du piège du narcotrafic,946,Catherine Hervieu,ECOS,"Après l’alinéa 6, insérer l’alinéa suivant :    « Les conditions de transmission et de diffusion récurrente aux administrés et acteurs compétents des informations nécessaires au suivi du déploiement des politiques publiques en matière de lutte contre la délinquance et la criminalité organisée, notamment en matière de lutte contre le trafic de stupéfiants, au niveau national et par département, sont définies par arrêté du ministre de l’intérieur et du ministre en charge des collectivités territoriales. »","Cet amendement du groupe Écologiste et Social vise à garantir que le suivi des politiques publiques de lutte contre le narcotrafic, dans le cadre plus large de la lutte contre la criminalité organisée, sera effectué dans des conditions de transparence renforcées.  Il est en effet nécessaire, face à l’effort national que cette proposition de loi entend impulser, que tant pour le public que pour les autres acteurs de la prévention et de la lutte contre les stupéfiants en particulier, notamment locaux - conseils départementaux, associations, communes ou encore intercommunalités-, il soit bien rendu compte de l’allocation et du déploiement des moyens dans chaque territoire, permettant ainsi aux citoyens et aux élus d’identifier clairement les priorités stratégiques et opérationnelles. La Cour des comptes a d’ailleurs souligné l’absence de tableau de bord clair sur l’action de l’OFAST (Office anti-stupéfiants) dans son rapport de novembre 2024, intitulé “L’Ofast et les forces de sécurité intérieure affectées à la lutte contre les trafics de stupéfiants”. De tels outils accessibles sont nécessaires, bien entendu dans le respect des impératifs de confidentialité opérationnelle, indispensables à l’efficacité de l’action des forces de l’ordre."
2025-03-21,RUANR5L17S2025IDS29215,Proposition de loi visant à sortir la France du piège du narcotrafic,767,Sébastien Huyghe,EPR,  Compléter l’alinéa 41 par les mots : « agissant en qualité d’intermédiaires dans des transactions immobilières portant sur les biens d’autrui ».,"Le règlement unique européen n°2024/1624 du 31 mai 2024 prévoit, dans son préambule (§57), d’assujettir « les promoteurs immobiliers lorsque et dans la mesure où ils interviennent dans l’achat, la vente et la location de biens immeubles ». En droit français, la notion de promoteur immobilier s’entend telle que définie à l’article 1831-1 du code civil, reproduit à l’article L.221-1 du code de la construction et de l’habitation, c’est-à-dire titulaire d’un contrat de promotion immobilière. Cette définition du promoteur immobilier ne recouvre pas celle retenue dans le règlement européen qui vise les promoteurs immobiliers agissant en qualité d’intermédiaires dans des transactions immobilières (article 3, 3, d), portant sur les biens d'autrui. Pour lever cette ambiguïté, il est proposé de compléter le texte pour le préciser et se conformer au droit européen."
2025-03-21,RUANR5L17S2025IDS29215,Proposition de loi visant à sortir la France du piège du narcotrafic,335,Sandra Regol,ECOS,"Après l’alinéa 12, insérer l’alinéa suivant :  « Avant de prendre un arrêté de fermeture administrative, le représentant de l’État dans le département ou, à Paris, le préfet de police s’assure que ce dernier n’est pas susceptible d’entraver une enquête judiciaire en cours. »",Cet amendement de repli des député-es écologistes vise à s’assurer de la bonne coordination de l’autorité administrative avec le travail de la police judiciaire afin d’éviter qu’une fermeture administrative d’un établissement prononcée sur le fondement de ce nouvel article ne compromette une enquête en cours.
2025-03-24,RUANR5L17S2025IDS29319,Proposition de loi visant à sortir la France du piège du narcotrafic,630 (Rect),Olivier Marleix,DR,"L’interdiction du territoire français est prononcée par la juridiction de jugement dans les conditions prévues à l’article 131‑30 du code pénal, soit à titre définitif, soit pour une durée de dix ans au plus, à l’encontre de tout étranger coupable de l’une des infractions définies aux articles 222‑34 à 222‑38 du même code. Toutefois, la juridiction peut, par une décision spécialement motivée, décider de ne pas prononcer ces peines, en considération des circonstances de l’infraction et de la personnalité de son auteur.","Le trafic de stupéfiants constitue une menace majeure pour l’ordre public et la sécurité nationale. Il est impératif de renforcer la réponse pénale en instaurant une peine complémentaire d’interdiction du territoire français (ITF) pour tout étranger condamné à une peine de prison d’au moins cinq ans pour ce type d’infraction. Cette mesure vise à lutter efficacement contre l’implication de réseaux criminels étrangers et à prévenir la récidive. Le dispositif prévoit néanmoins une possibilité d’exemption par décision spécialement motivée du juge, garantissant ainsi un examen individualisé de chaque situation au regard des obligations internationales de la France et du respect des droits fondamentaux."
2025-03-24,RUANR5L17S2025IDS29319,Proposition de loi visant à sortir la France du piège du narcotrafic,489,Antoine Léaument,LFI-NFP,"I. – À la fin de la première phrase de l’alinéa 5, substituer aux mots : « cinq ans d’emprisonnement et 75 000 euros d’amende » les mots : « deux ans d’emprisonnement et 30 000 euros d’amende ». II. – En conséquence, supprimer les deux dernières phrases du même alinéa.","Par cet amendement, les député·es du groupe LFI-NFP proposent de supprimer les aggravations des sanctions pénales prévues en cas de révélation de l'identité d'un interprète ayant bénéficié d'une anonymisation. Cet alinéa prévoit d'aggraver la peine associée à la révélation d'éléments permettant l'identification d'un interprète. Or, nous considérons que l'aggravation des peines n'est pas un moyen efficace pour réguler les comportements et empêcher leur survenance. C'est pourquoi nous proposons de la réduire à une peine de deux ans d'emprisonnement et 30 000 euros d'amende. L'alinéa prévoit également d'aggraver la peine lorsque la révélation de l'identité d'un interprète entraîne des violences à l'encontre de la victime ou de l'un de ses proches, et de l'aggraver encore davantage lorsque cette révélation a entraîné la mort de la personne ou de l'un de ses proches. Or, le fait d'avoir permis des violences contre une personne, ou sa mort, est déjà réprimé au titre de la complicité (article 121-7 du code pénal). Considérant que ces dispositions sont déjà satisfaites par le droit en vigueur, nous proposons leur suppression. Plus généralement, si la protection des interprètes dans les affaires de crime organisé est nécessaire, l'aggravation des peines n'a jamais eu pour effet d'empêcher la survenance des faits infractionnels. À ce titre, alourdir la répression ne limitera pas les violences pouvant être commises. La meilleure façon de les protéger efficacement est d'augmenter les moyens du service public, et non d'aggraver inutilement les peines. Face à cette situation dramatique, aggraver les peines n’est une fois de plus qu’un effet d’annonce. Sans les moyens techniques et humains nécessaires à la protection, il n’y aura en réalité aucune protection effective."
2025-03-24,RUANR5L17S2025IDS29320,Proposition de loi visant à sortir la France du piège du narcotrafic,295 (Rect),Pascale Bordes,RN,"À la première phrase du premier alinéa de l’article 173‑1 du code de procédure pénale, le mot : « six » est remplacé par le mot : « trois ».","Le présent amendement a pour objet de réduire à trois mois le délai pour déposer une requête en nullité au cours de l’information judiciaire. Les travaux de la commission d’enquête sénatoriale sur l’impact du narcotrafic en France ont permis de repérer des failles juridiques qui sont autant de fragilités facilitatrices pour les narcotrafiquants, parmi lesquelles, l’utilisation dolosive de certaines règles du code de procédure pénale, au rang desquelles, le fait d’attendre le dernier jour pour déposer une requête en nullité concernant un acte d’information."
2025-03-21,RUANR5L17S2025IDS29215,Proposition de loi visant à sortir la France du piège du narcotrafic,82,Paul-André Colombani,LIOT,"Après l’alinéa 11, insérer l’alinéa suivant :  « L’arrêté de fermeture est assorti d’un délai d’exécution qui ne peut être inférieur à soixante-douze heures, à l’expiration duquel la mesure peut faire l’objet d’une exécution d’office. Toutefois si, dans ce délai, le tribunal administratif est saisi d’une demande présentée sur le fondement de l’article L. 521‑2 du code de justice administrative, la mesure ne peut être exécutée d’office avant que le juge des référés ait informé les parties de la tenue ou de l’absence de tenue d’une audience publique en application du deuxième alinéa de l’article L. 522‑1 du même code ou, si les parties ont été informées d’une telle audience, avant que le juge ait statué sur la demande. »","Pour assurer le respect de la fermeture administrative d’un établissement soupçonné de blanchiment, il est proposé de prévoir un délai d’exécution de 72h et, en cas de non-respect, la possibilité d’une exécution d’office. Pour assurer la constitutionnalité du dispositif, il est prévu qu’en cas de recours l’exécution n’interviendrait qu’après la décision du juge des référés.  "
2025-03-20,RUANR5L17S2025IDS29211,Proposition de loi visant à sortir la France du piège du narcotrafic,367,Ugo Bernalicis,LFI-NFP,"Après l’alinéa 18, insérer les deux alinéas suivants : «  d)  Il est ajouté un alinéa ainsi rédigé : « En application de l’article 37‑1 de la Constitution et pour une durée maximale de trois ans, le ministre de la justice peut expérimenter, dans les départements et régions volontaires, pour un maximum de deux régions et de six départements, la mise en place dans les établissements pénitentiaires d’une garantie pour les personnes placées sous-main de justice écrouées de la possibilité de formuler des demandes de mise en liberté par voie dématérialisée, en assurant un accompagnement individualisé. Ces expérimentations donnent lieu à un rapport permettant d’apprécier l’urgence et l’opportunité de généraliser une telle accessibilité temporelle des juridictions judiciaires. » ;","Cet amendement de repli vise, sous la forme d'une expérimentation, à permettre à une personne détenue provisoirement de former une demande de mise en liberté par voie dématérialisée.   La détention provisoire est une mesure éminemment attentatoire à la liberté de la personne qu’elle vise. Il est donc nécessaire que sa mise en œuvre soit entourée de garanties procédurales importantes. La possibilité pour la personne détenue de former une demande de mise en liberté à tout moment – conformément aux dispositions de l’article 148 du Code de procédure pénale – est justement une garantie. Le rapport d’information visant à évaluer l’efficacité de la politique de lutte contre le trafic de stupéfiants rendu en 2025 et porté par les députés Antoine Léaument et Ludovic Mendes – pointe l’importance qu’il y a à ce que cette garantie soit réellement effective. Dans cette lignée, le député Antoine Léaument préconise la mise en place d’une plateforme automatisée au greffe pénitentiaire. Et ce, afin de simplifier l’accès et la qualité du traitement des demandes de mise en liberté. Pour garantir une réelle accessibilité aux personnes en détention provisoire, le rapporteur Antoine Léaument recommande que ces dernières soient systématiquement accompagnées d’agents publics pour formuler ces demandes, pour préserver l’accès aux droits et prévenir les difficultés associées à la dématérialisation."
2025-03-21,RUANR5L17S2025IDS29215,Proposition de loi visant à sortir la France du piège du narcotrafic,253,Ugo Bernalicis,LFI-NFP,"Après l’alinéa 14, insérer l’alinéa suivant : « Les décisions prises sur le fondement du présent article sont soumises au respect d’une procédure contradictoire préalable en application de l’article L. 121‑1 du code des relations entre le public et l’administration. Les exceptions prévues aux 1° et 2° de l’article L. 121‑2 du même code ne sont pas applicables. »    ","Par cet amendement, les députés du groupe LFI-NFP entendent préserver les droits des gérants d’établissements en rendant obligatoire une procédure contradictoire avant toute fermeture administrative, assurant ainsi le respect des principes fondamentaux du droit et les protégeant contre d’éventuelles décisions arbitraires. L'article 3 instaure, entre autre, une nouvelle procédure de fermeture administrative notamment à titre préventif, dont les conditions, trop floues, risquent inévitablement de conduire à des abus. En effet, l'alinéa 11 prévoit qu'une fermeture administrative d'un établissement pourra être ordonnée dès lors que le local a permi la commission d'une infraction notamment en raison "" de sa fréquentation "". Cette formulation vague ouvre la porte à des interprétations arbitraires et pourrait mener à des décisions disproportionnées de la part de l'autorité administrative. De plus, en l'absence de critères précis, cette mesure risque de stigmatiser certains quartiers ou établissements en raison de leur public ou de leur situation géographique, renforçant ainsi les discriminations au lieu de traiter efficacement les causes profondes de la criminalité. Par conséquent, l’instauration d’une procédure contradictoire préalable s’avère essentielle pour éviter de telles dérives. Elle permettrait aux gérants de présenter leurs arguments, d’apporter des éléments de défense et d’exiger des justifications précises avant toute décision de fermeture. Une telle garantie offrirait un cadre plus transparent et éviterait des sanctions hâtives ou injustifiées, fondées sur des appréciations subjectives. Le contradictoire est un principe fondamental du droit, garantissant à chacun une procédure équitable et la possibilité de se défendre. Une fermeture administrative peut avoir des conséquences désastreuses pour un établissement, tant sur le plan économique que social, ce qui justifie pleinement l’instauration de cette procédure préalable."
2025-03-27,RUANR5L17S2025IDS29344,Proposition de loi visant à sortir la France du piège du narcotrafic,838 (Rect),Agnès Firmin Le Bodo,HOR,"I. – À l’alinéa 59, substituer aux mots : « l’accès temporaire au parc à conteneurs de ces installations et, lorsque »,  les mots :  « et, sauf exceptions identifiées par ». II. – En conséquence, au même alinéa 59, substituer aux mots : « le prévoit », les mots : « dans l’évaluation de sûreté prévue à l’article L. 5332‑9 ». III. – En conséquence, audit alinéa 59, supprimer les mots : « toute autre partie de ».    IV. – En conséquence, à l’alinéa 64, substituer aux mots : « agréments et habilitations mentionnés au I du présent article est supérieure à un an, les enquêtes mentionnées au premier alinéa du même I doivent être renouvelées »,  les mots : « d’accès aux installations portuaires mentionnées au 2° de l’article L. 5332‑16 est supérieure à un an, l’enquête administrative mentionnée au premier alinéa du I est renouvelée ». V. – En conséquence, supprimer l’alinéa 85. VI. – En conséquence, à l'alinéa 87, substituer aux mots : « que les »,  les mots : « d’application de ces ». VII. – En conséquence, au même alinéa 87, supprimer les mots : « prévoient ».","Le présent amendement comporte diverses précisions rédactionnelles des articles du code des transports, portant sur :   1° L’accès temporaires aux terminaux conteneurs devant être soumis à enquête administrative de sécurité compte tenu de la suppression opportune de la notion de « parc à conteneurs » au 2° de l’article L. 5332-16.   2° La limitation du criblage systématique annuel aux seules personnes accédant de manière permanente aux installations portuaires au sein desquelles sont déchargés, chargés, transbordés ou manutentionnés des conteneurs qui sont les plus sensibles au narcotrafic. Le criblage systématique annuel des personnes détenant une autorisation d’accès aux installations portuaires (croisière, ferry, hydrocarbures) qui est à la fois disproportionné et sans réelle plus -value au regard de la problématique du narcotrafic comparativement aux terminaux conteneurs - est quant à lui supprimé compte tenu de la limitation, ciblée, de la mesure aux permanents des terminaux conteneurs.    3° La précision, compte tenu des évolutions réglementaires induites par les nouveaux articles L. 5332-16 à L. 5332-18, de la disposition prévoyant une entrée en vigueur différée de ces nouvelles dispositions, 6 mois après la publication des dispositions réglementaires prévues à ces mêmes articles et au plus tôt le 1er janvier 2026. L’introduction de telles mesures transitoires est en l’espèce une exigence renforcée quand les personnes physiques et morales soumises à de nouvelles règles - comme c’est présentement le cas -sont des entreprises."
2025-03-21,RUANR5L17S2025IDS29214,Proposition de loi visant à sortir la France du piège du narcotrafic,206,Céline Thiébault-Martinez,SOC,Supprimer cet article.,"Cet amendement du groupe Socialistes et apparentés vise à supprimer l'article 24 de cette proposition de loi qui soulève de nombreuses questions concernant le respect des droits fondamentaux garantis par la Constitution. Concernant l'interdiction de paraitre, celle-ci serait décidée par le Préfet alors qu'elle a des conséquences sérieuses sur la liberté d'aller et venir. Actuellement, le prononcé d’une interdiction de paraître relève exclusivement du juge. Au demeurant, cette possibilité existe aujourd'hui puisqu'elle est prévue par le 12° de l'article 131-6 du code pénal : le juge peut prononcer ""L'interdiction, pour une durée de trois ans au plus, de paraître dans certains lieux ou catégories de lieux déterminés par la juridiction et dans lesquels l'infraction a été commise ;"". Si la rédaction de cet article a été améliorée, notamment en prenant en compte la vie familiale et professionnelle des personnes concernées et en excluant leur domicile du périmètre de l’interdiction, des préoccupations majeures subsistent. En l'état actuel du texte cette mesure serait prise pour une durée de un mois contre ""toute personne participant à cette activité"". Cette expression est particulièrement problématique dans la mesure où elle semble exiger une condamnation judiciaire alors que le texte n'en fait pas mention. Sur quel fondement le Préfet prendra t-il une telle décision ? Le non-respect de cette interdiction serait puni de six mois d’emprisonnement et de 3 750 euros d’amende. Enfin, aucune procédure contradictoire préalable n’est prévue, ce qui prive la personne visée de la possibilité de se défendre avant la décision du préfet. De plus, l’absence de contrôle juridictionnel immédiat confère à cette mesure un caractère arbitraire, en raison de l’appréciation purement subjective du représentant de l’État. Enfin, la sanction prévue en cas de non-respect de l’arrêté apparaît disproportionnée. Concernant la procédure d'expulsion, la formulation retenue par la commission des lois est également problématique dans la mesure où ""les agissements en lien avec des activités de trafic de stupéfiants"" d'une personne habitant un logement peut conduire le Préfet à enjoindre au bailleur de saisir le juge de l'expulsion. Cette expulsion concernera donc l'ensemble des occupants du logement concerné qui se verront privés de leur droit fondamental à un logement. Non seulement, le dispositif ne se fonde sur aucune décision de justice préalable mais sur les constats du Préfet mais surtout la punition est ici collective y compris pour les membres de la famille -enfants inclus.   Enfin, ces dispositions ne changeront rien à un problème certainement bien réel puisqu'elles ne visent qu'à le déplacer et non à le solutionner.        "
2025-03-19,RUANR5L17S2025IDS29210,Proposition de loi visant à sortir la France du piège du narcotrafic,348,Sandra Regol,ECOS,Supprimer la dernière phrase de l’alinéa 15.  ,Cet amendement de repli des député-es écologistes vise à supprimer la non-application des dispositions relatives aux unités de vie familiale et aux parloirs familiaux aux détenus des quartiers de lutte contre la criminalité organisée.  
2025-03-24,RUANR5L17S2025IDS29320,Proposition de loi visant à sortir la France du piège du narcotrafic,610,Olivier Falorni,DEM,Supprimer les alinéas 6 et 7.,"L’alinéa 7 de l’article 22 tel qu’issu de la commission des lois de l’Assemblée nationale prévoit l’ajout d’un VI à l’article L. 114‑1 afin de rendre obligatoire les enquêtes administratives de sécurité préalablement au recrutement, à l’affectation ou à la titularisation d’agents dans certaines administrations et services particulièrement exposées aux risques de menace, de corruption ou de trafic d’influence liés à la criminalité organisée. Il est proposé de supprimer cette mesure, non nécessaire et soulève des problèmes d’articulation avec d’autres dispositions, risque d’encourir la censure pour disproportion et fait, par ailleurs, fait peser sur les services de l’État chargés de réaliser les enquêtes administratives une charge non moins disproportionnée. En effet, l’alinéa 5 de l’article 22 prévoit déjà la possibilité de réaliser des enquêtes administratives de sécurité pour « les emplois publics et privés exposant leurs titulaires à des risques de corruption ou de menaces liées à la criminalité organisée », leur caractère obligatoire étant d’ores et déjà prévu dans des cas justifiés, notamment pour l’accès à certaines zones des installations portuaires qui, précisément, sont particulièrement exposées à des risques liés à la criminalité organisée. C’est l’objet des modifications apportées aux dispositions de l’article L. 5332‑18 du code des transports, qui prévoient la réalisation systématique d’enquêtes dans le cas des personnes accédant de manière permanente aux zones à accès restreint des installations portuaires et aux zones dans lesquelles sont déchargés, chargés, transbordés et manutentionnés des conteneurs commerciaux. En contrepartie, pour les autres zones, et afin d’assurer la proportionnalité du dispositif, ces mêmes dispositions prévoient une simple faculté de réalisation de ces enquêtes, à l’appréciation des préfets à l’issue de l’évaluation de sûreté, dans le cas des personnes accédant de manière temporaire à ces zones identifiées comme sensibles ainsi que dans le cas des personnes accédant de manière permanente ou temporaire aux installations portuaires ne comprenant pas de zones à accès restreint mais identifiées comme présentant des risques élevés à l’issue de cette même évaluation. Par conséquent, la mesure prévue à l’alinéa 7 n’apporte aucune réelle plus-value opérationnelle et porte en elle un risque constitutionnel lié à son caractère systématique quelle que soit la nature de l’exposition au risque. En outre, un tel caractère systématique pourrait avoir des conséquences lourdes pour les préfectures, chargées de les réaliser, sans réelle plus value. "
2025-03-21,RUANR5L17S2025IDS29214,Proposition de loi visant à sortir la France du piège du narcotrafic,56,Corentin Le Fur,DR,"Rétablir cet article dans la rédaction suivante :    « Le code de procédure pénale est ainsi modifié : « 1° Au deuxième alinéa de l’article 194, la seconde occurrence du mot : « ou » est supprimée et, après la quatrième occurrence du mot : « alinéa », sont insérés les mots : « ou 706‑104 » ; « 2° L’article 706‑102‑3 est ainsi modifié : «  a)  Après le mot : « opérations », la fin est ainsi rédigée : « ainsi que la durée de ces dernières. » ; «  b)  Il est ajouté un alinéa ainsi rédigé : « Sous réserve de l’application de l’article 706‑104, elle précise également la localisation exacte ou la description détaillée des systèmes de traitement automatisé de données. » ; « 3° L’article 706‑104 est ainsi rédigé : «  Art. 706‑104. – I. –  Lorsque la divulgation de certaines informations relatives à la mise en œuvre des techniques spéciales d’enquête nécessaires à la manifestation de la vérité, mentionnées aux sections 5 et 6 du présent chapitre, est de nature soit à mettre en danger la sécurité d’agents infiltrés, de collaborateurs de justice, de témoins protégés au titre des articles 706‑57 et 706‑58 ou des proches de ces personnes, soit à porter une atteinte grave et irrémédiable à la possibilité de déployer à l’avenir les mêmes techniques, les informations suivantes peuvent faire l’objet d’un procès‑verbal distinct : « 1° La date, l’horaire ou le lieu de mise en œuvre ou de retrait des techniques spéciales d’enquête ; « 2° Leurs caractéristiques de fonctionnement ou leurs méthodes d’exécution ; « 3° Les modalités de leur installation ou de leur retrait et les informations permettant d’identifier une personne ayant concouru à ladite installation ou audit retrait du dispositif technique. « Lorsque la date de mise en œuvre d’une technique spéciale d’enquête figure dans un procès‑verbal distinct, son déploiement est réputé avoir débuté à la date de l’autorisation donnée en application du II du présent article. « Les procès‑verbaux dressés en application du présent article doivent comporter, à peine de nullité, toute indication permettant d’identifier les personnes visées par la technique concernée ainsi que d’apprécier le respect des principes de proportionnalité et de subsidiarité. « Les informations recueillies à l’occasion de la mise en œuvre d’une technique dans les conditions prévues au présent I font l’objet d’un procès‑verbal distinct ; elles ne peuvent figurer au dossier de la procédure et ne constituent pas, en elles‑mêmes, des preuves ayant un quelconque caractère incriminant. Elles font l’objet d’un procès‑verbal distinct. « II. – L’autorisation de recourir à un procès‑verbal distinct est sollicitée, avant tout déploiement de la technique correspondante, par requête du procureur de la République ou du juge d’instruction auprès du juge des libertés et de la détention. La requête expose les raisons impérieuses qui s’opposent à ce que ces informations soient versées au dossier. « Le juge des libertés et de la détention se prononce par une ordonnance versée au dossier pénal. « Le juge des libertés et de la détention peut, à tout moment, décider qu’il ne soit plus fait recours à un procès‑verbal distinct. Dans ce cas, le magistrat en charge de l’enquête ou de l’instruction peut décider que la mise en œuvre de la technique faisant l’objet d’un tel procès‑verbal est interrompue sans délai, ou que l’ensemble des procès‑verbaux sera versé au dossier de la procédure. « Dès la fin de la mise en œuvre de la technique, le procès‑verbal distinct et l’ordonnance du juge des libertés et de la détention sont transmis à la chambre de l’instruction qui en assure le contrôle dans les conditions prévues à l’article 206. Sans préjudice du cas prévu au deuxième alinéa du même article 206, elle peut décider de verser au dossier les éléments indispensables à la manifestation de la vérité. Sa décision est transmise au procureur de la République ou au juge d’instruction et versée au dossier de la procédure ; à l’exception des éléments dont le versement au dossier a été décidé par la chambre de l’instruction, cette décision ne fait pas mention des éléments inscrits au procès‑verbal distinct. « III. – Lorsqu’il entend procéder à un acte d’enquête sur le fondement d’éléments recueillis dans les conditions mentionnées au I, l’officier de police judiciaire inscrit dans un procès‑verbal celles des informations qui doivent être corroborées par cet acte d’enquête. « Ce procès‑verbal est versé au dossier pénal. « IV. – La personne mise en examen ou le témoin assisté peut, dans les dix jours à compter de la date à laquelle il lui a été donné connaissance du contenu des opérations réalisées, contester devant le président de la chambre de l’instruction le recours à la procédure prévue au présent article. S’il estime que les opérations n’ont pas été réalisées de façon régulière, le président de la chambre de l’instruction ordonne l’annulation des techniques spéciales d’enquêtes. « Lorsqu’il estime que les conditions prévues au I n’étaient pas remplies ou que la connaissance de ces informations n’est plus susceptible de compromettre les finalités mentionnées au même I, il peut également ordonner le versement de tout ou partie des informations figurant au procès‑verbal distinct au dossier de la procédure. « Le président de la chambre de l’instruction statue par décision motivée, qui n’est pas susceptible de recours, au vu des pièces de la procédure et de celles figurant au procès‑verbal mentionné audit I. « V. – Le procès‑verbal distinct est accessible à tout moment, au cours de l’enquête ou de l’instruction, au procureur de la République ou au juge d’instruction, aux officiers de police judiciaire requis ou commis par celui‑ci ainsi qu’au juge des libertés et de la détention ayant autorisé le recours à ce procédé. « La divulgation des indications figurant dans le procès‑verbal distinct est passible des peines prévues à l’article 413‑13 du code pénal. » ; 4° Après le même article 706‑104, il est inséré un article 706‑104‑1 ainsi rédigé : «  Art. 706‑104‑1. –  Par dérogation à l’article 706‑104, le juge des libertés et de la détention, saisi par requête motivée du procureur de la République ou du juge d’instruction, peut autoriser, à titre exceptionnel et par décision spécialement motivée, que les éléments recueillis dans les conditions prévues au même article 706‑104 soient versés au dossier de la procédure lorsque la connaissance de ces éléments est absolument nécessaire à la manifestation de la vérité en considération de raisons impérieuses tenant aux circonstances particulières de l’enquête ou de l’instruction et que la divulgation des informations mentionnées au I dudit article 706‑104 présente un risque excessivement grave pour la vie ou l’intégrité physique d’une ou plusieurs personnes. « La personne concernée peut, dans les dix jours à compter de la notification de la décision du juge des libertés et de la détention rendue en application du premier alinéa du présent article, contester devant le président de la chambre de l’instruction le recours à la procédure prévue au I de l’article 706‑104. « S’il estime que les opérations n’ont pas été réalisées de façon régulière ou que les conditions prévues au même I n’étaient pas remplies, le président de la chambre de l’instruction ordonne leur annulation. Toutefois, s’il estime que la connaissance de ces informations n’est plus susceptible de mettre gravement en danger la vie ou l’intégrité physique d’une personne, des membres de sa famille ou de ses proches, il peut également ordonner le versement au dossier du procès‑verbal et de la requête mentionnés respectivement aux I et II de l’article 706‑104. Le président de la chambre de l’instruction statue par décision motivée, qui n’est pas susceptible de recours, au vu des pièces de la procédure et de celles figurant au procès‑verbal et dans la requête précités. »","Le présent amendement vise à rétablir l'article 16 voté par le Sénat mais supprimé lors de l'examen du texte en commission.  Cet article qui vise à instaurer un procès verbal distinct (ou ""dossier-coffre"") afin que les avocats de la défense n'accèdent pas aux techniques utilisées par les enquêteurs est nécessaire et mérite d'être réintroduit.  Nous devons absolument éviter que des informations sensibles puissent être livrées aux criminels. Nous ne pouvons pas prendre le risque que ces derniers accèdent aux informations des comptes rendus de procès verbaux qui pourraient mettre en danger les enquêteurs ou menacer, pour l'avenir, l'efficacité de leurs techniques d'enquêtes.  Soustraire au contradictoire certains éléments de procédure, c'est d'une part protéger les enquêteurs et leurs familles, et d'autre part ne pas obérer l'efficacité future des techniques d'enquêtes utilisées.       "
2025-03-19,RUANR5L17S2025IDS29209,Proposition de loi visant à sortir la France du piège du narcotrafic,832,Pouria Amirshahi,ECOS,Compléter l’alinéa 11 par la phrase suivante : « Le recours formé contre cette décision sur le fondement des articles L. 521‑1 et L. 521‑2 du code de justice administrative est examiné dans un délai maximal de quarante-huit heures. »,"Cet amendement vise à garantir un contrôle juridictionnel rapide et effectif des décisions d’affectation dans les quartiers de lutte contre la criminalité organisée. Cette décision prise par le ministre de la Justice constitue une mesure de gestion pénitentiaire qui peut avoir des conséquences très lourdes sur les droits des détenus, notamment en matière de conditions de détention et de contacts avec l’extérieur. Dès lors, il est essentiel de préciser une voie de recours rapide afin d’assurer le respect des droits fondamentaux des personnes concernées. Les voies du référé-suspension (article L.521-1 du Code de justice administrative) ou du référé-liberté (article L.521-2 du Code de justice administrative) permettent déjà, en cas d’atteinte grave et manifestement illégale à une liberté fondamentale, d’obtenir une décision dans un délai de 48 heures. Cet amendement inscrit donc explicitement cette garantie dans la loi afin d’éviter toute incertitude sur le régime applicable."
