date,debate,dossier,number,author_name,author_group,amendment_content,amendment_summary
2025-01-21,RUANR5L17S2025IDS28915,Projet de loi d'urgence pour Mayotte,286,Jean-Pierre Vigier,DR,"I. – Le taux de réduction d’impôt prévue au 2 de l’article 238  bis  du code général des impôts est porté à 70 % pour les versements effectués entre le 14 décembre 2024 et le 17 mai 2025 au profit des associations et fondations reconnues d’utilité publique qui, dans le cadre de leur action dans le département de Mayotte à la suite du passage du cyclone Chido, fournissent gratuitement des repas ou des soins aux personnes en difficulté ou contribuent à favoriser leur logement, y compris par la reconstruction des locaux d’habitation rendus inhabitables. II. – La perte de recettes pour l’État résultant de l’extension du bénéfice du I aux dons effectués à l’ensemble des organismes d’intérêt général est compensée à due concurrence par la création d’une taxe additionnelle à l’accise sur les tabacs prévus au chapitre IV du titre I er  du livre III du code des impositions sur les biens et services. ","Cet amendement vise à accroître la défiscalisation des dons d’entreprises de 60% à 70% entre le 14 décembre 2024 et le 17 mai 2025 au bénéfice d’associations ou de fondations reconnues d’utilité publique contribuant à la reconstruction de logements à Mayotte, en symétrie des dispositions relatives aux dons des particuliers. Cette disposition doit permettre d’accompagner et d’encourager le mouvement de solidarité des très petites entreprises du pays à destination de la reconstruction de Mayotte."
2025-01-21,RUANR5L17S2025IDS28942,Projet de loi d'urgence pour Mayotte,227,Dominique Voynet,ECOS,"Dans un délai d’un mois à compter de la promulgation de la présente loi, le Gouvernement remet au Parlement un rapport faisant état de l’avancement des plans de prévention des risques naturels des dix communes demeurant, malgré les prescriptions, non-couvertes.","Par la réglementation de l’utilisation des sols et la délimitation des zones non-constructibles et non-exploitables, les PPRN sont essentiels pour que l’État puisse agir dans le cadre de la prévention des risques naturels dans les territoires. Si des PPRN ont été prescrits pour l’ensemble des 17 communes mahoraises, seules 7 sont aujourd’hui couvertes (Acoua, Bandraboua, Dembeni, Dzaoudzi-Labattoir, Koungou, M’tsamboro, Pamandzi). Ce présent amendement vise à éclaircir l’état d’avancement des PPRN prescrits pour les communes de Mamoudzou, Bandrele, Bouéni, Chiconi, Chirongui, Kani-Kéli, M’tsangamouji, Ouangani, Sada et Tsingoni."
2025-01-21,RUANR5L17S2025IDS28942,Projet de loi d'urgence pour Mayotte,258,Philippe Gosselin,DR,"I. – L’article 199  undecies  A du code général des impôts est ainsi modifié : 1° Au 1, les mots : « au  e  », sont remplacés par les mots : « aux  e  et  e   bis  » ; 2° À la première phrase du  e  du 2, après les mots : « visés au 1 », sont insérés les mots : « à l’exception du département de Mayotte » ; 3° Après le même e, il est inséré un  e   bis  ainsi rédigé : «  e   bis)  Au montant des travaux de réhabilitation réalisés par une entreprise, à l’exclusion de ceux qui constituent des charges déductibles des revenus fonciers en application de l’article 31, et portant sur des logements, situés sur le département de Mayotte, que le propriétaire prend l’engagement, pour une durée de cinq ans, soit d’affecter dès l’achèvement des travaux à son habitation principale, soit de louer nu dans les six mois qui suivent l’achèvement des travaux à des personnes qui en font leur habitation principale et autres que son conjoint ou un membre de son foyer fiscal, ainsi qu’au montant des travaux de confortation de logements contre le risque sismique ou cyclonique. Un décret détermine les conditions d’application de ces dispositions, et notamment la nature des travaux de réhabilitation éligibles ; »  4° À la première phrase du 5, les mots : « et  e  » sont remplacés par les mots : «  e  et  e   bis  » ; 5° Le 6 est ainsi modifié : a)  À la troisième phrase du premier alinéa, après la référence : «  e  », sont insérés les : « et au  e   bis  » ; b)  Au deuxième alinéa, les mots : « et  e  » sont remplacés par les mots : «  e  et  e   bis  » ; c)  Au septième alinéa, les mots : « et  e  » sont remplacés par les mots : «  e  et  e   bis  » ; 8° Sont insérés des 10 et 11 ainsi rédigés : « 10. Pour l’application du e  bis  du 2, lorsque le bénéficiaire de la réduction d’impôt est remboursé dans un délai de cinq ans de tout ou partie du montant des dépenses qui ont ouvert droit à cet avantage, il fait l’objet, au titre de l’année de remboursement et dans la limite de la réduction d’impôt obtenue, d’une reprise égale au montant de l’avantage fiscal accordé à raison de la somme qui a été remboursée. Toutefois, aucune reprise n’est pratiquée lorsque le remboursement fait suite à un sinistre survenu après que les dépenses ont été payées. « 11. Pour une même dépense, les dispositions du e  bis  du 2 sont exclusives d’une déduction de charge pour la détermination des revenus catégoriels. » ; II. – Les dispositions du I s’appliquent aux investissements réalisés à Mayotte à compter d’une date fixée par décret, qui ne peut être postérieure de plus de six mois à la date de réception par le Gouvernement de la réponse de la Commission européenne permettant de considérer la disposition lui ayant été notifiée comme conforme au droit de l’Union européenne en matière d’aides d’État. III. – La perte de recettes pour l’État est compensée à due concurrence par la création d’une taxe additionnelle à l’accise sur les tabacs prévue au chapitre IV du titre I er  du livre III du code des impositions sur les biens et services.","L’article 199 undecies A du code général des impôts prévoit une réduction d’impôt sur le revenu portant sur des investissements concernant des travaux de réhabilitation de logements achevés depuis plus de vingt ans situés dans les départements et collectivités d’outre-mer. Dans le contexte de reconstruction accéléré qui doit être amorcé à Mayotte à la suite du passage du cyclone CHIDO, le 14 décembre dernier, cet amendement vise à supprimer, à titre dérogatoire, à Mayotte, la condition d’achèvement des logements depuis plus de vingt ans pour pouvoir bénéficier de la réduction d’impôt prévue sur des opérations de réhabilitation. Ce dispositif est limité dans le temps, jusqu’au 31 décembre 2029."
2025-01-21,RUANR5L17S2025IDS28942,Projet de loi d'urgence pour Mayotte,282,Philippe Naillet,SOC,"À l’alinéa 1, après le mot :  « Mayotte », insérer les mots :  « à la date du 14 décembre 2024 ».  ",Le présent amendement des députés Socialistes et apparentés vise à préciser le dispositif adopté en Commission afin qu’il ne s’applique qu’aux entreprises existantes à la date du cyclone Chido.   
2025-01-20,RUANR5L17S2025IDS28940,Projet de loi d'urgence pour Mayotte,276,Philippe Naillet,SOC,"Après l’alinéa 4, insérer l’alinéa suivant : « III  bis . – Par dérogation et pour l’application du présent article, le délai de retrait prévu au premier alinéa de l’article L. 424-5 du code de l’urbanisme est porté à six mois. »","Cet amendement des députés Socialistes et apparentés vise à éviter que l’effet cumulé de délais réduits d’une part et d’un volume considérable de demandes d’autorisations d’urbanisme d’autre part, ne favorisent un nombre excessif d’autorisations illégales tacitement délivrées. En effet, en réduisant à un mois le délai d’instruction pour les permis de construire et à 15 jours celui pour le déclarations préalables, le Gouvernement entend accélérer drastiquement ces procédures mais prend un risque élevé, au regard du volume de demandes potentielles et des moyens des services instructeurs, d’emboliser ces derniers. Le risque est d’autant plus élevé dans un territoire qui compte déjà une part substantielle d’habitat ne respectant pas la réglementation. Ce faisant un volume important d’autorisations pourraient être tacitement accordé, faute de respect des délais, voire explicitement faute d’un temps suffisant pour un examen approfondi.  Afin de réduire ce risque sans porter atteinte aux objectifs de l’article, nous proposons de porter de trois mois à six mois le délai de retrait par l’autorité compétente des autorisations d’urbanisme illégales ayant bénéficié d’une non-opposition tacite ou explicite. Cette extension demeure par ailleurs raisonnable afin de ne pas être source d’insécurité juridique pour les porteurs de projets."
2025-01-20,RUANR5L17S2025IDS28939,Projet de loi d'urgence pour Mayotte,139,Anchya Bamana,RN,"Au début de l’alinéa 1, ajouter les mots : « Afin de reloger en priorité les citoyens français et les étrangers en situation régulière, ».","L’immigration irrégulière, en très grande majorité en provenance des Comores, constitue un fléau pour le 101e département français qui doit être combattu avec la plus grande fermeté, une dramatique réalité dont le Rassemblement national avait dressé le constat depuis des années, notamment par le grand plan Mayotte élaboré par Marine Le Pen en mars 2018. Comme le souligne le rapport d’information Marcangeli/Youssouffa sur les enjeux migratoires aux frontières Sud de l’Union Européenne et dans l’océan Indien de mai 2023, la préfecture de Mayotte estime qu’entre un tiers et la moitié de la population résiderait en situation irrégulière. Ce chiffre serait compris entre 70.000 et 100.000 personnes, tandis qu’un peu moins de 50 % de la population totale serait de nationalité étrangère, soit entre 140.000 et 150.000 personnes. Le nombre de personnes en situation irrégulière pourrait toutefois être sous-estimé par les instituts statistiques de recensement de la population. Une refonte complète des outils de mesure est indispensable pour évaluer précisément le nombre de résidents (en situation régulière ou irrégulière) et appréhender l’ampleur des enjeux. Le « Plan Mayotte Debout » comporte le sous-titre « Refonder Mayotte pour et avec les Mahorais », il est donc essentiel de s’inscrire dans cette démarche en réservant les projets de relogement aux citoyens français"
2025-01-21,RUANR5L17S2025IDS28915,Projet de loi d'urgence pour Mayotte,170,Marie Lebec,EPR,Supprimer cet article. ,"L’article 13 bis a été introduit en commission. Il prévoit d’encadrer la sous-traitance au 2eme rang pour les marchés allotis et au 3eme rang pour les marchés non-allotis.    Il est bien entendu de bonne intention de se fixer comme objectif de mieux contrôler la sous-traitance et de lutter contre la sous-traitance en cascade. Toutefois, il n’est pas certain que le présent projet de loi constitue le meilleur véhicule pour atteindre cet objectif, ni que cet objectif soit adapté aux circonstances du drame humanitaire auxquelles nous faisons face.    Même sur des chantiers « simples », le recours à 2 ou 3 rangs de sous-traitance est extrêmement fréquent (une entreprise générale sous-traite par exemple les lots architecturaux à une entreprise d’aménagement intérieur, qui sous-traite le lot peinture à une entreprise de peinture, qui sous-traite à des entrepreneurs individuels). Interdire aux entreprises de recourir à plus de 2 rangs de sous-traitance, c’est donc leur demander de revoir en profondeur leur organisation alors qu’elles sont dans une situation d’urgence. Dans les faits, une telle disposition risquerait surtout de mener à une hausse de la non-déclaration des sous-traitants, et donc de renforcer l’insécurité juridique de ces derniers. Enfin, les marchés de travaux étant fréquemment attribués à des grands groupes (les 2 premières sociétés en termes de construction à Mayotte sont Vinci et Bouygues, devant GTA Mayotte), encadrer la sous-traitance à 2 ou 3 rangs reviendrait dans les faits à fermer la porte des marchés publics aux TPE et artisans locaux, ce qui va à rebours de l’intention des législateurs et de plusieurs dispositions inscrites dans le présent projet de loi."
2025-01-20,RUANR5L17S2025IDS28940,Projet de loi d'urgence pour Mayotte,189,Estelle Youssouffa,LIOT,"À l’alinéa 1, après la date : « 31 décembre 2025 », insérer les mots : « à Mayotte ».",Amendement de précision rédactionnelle.
2025-01-20,RUANR5L17S2025IDS28940,Projet de loi d'urgence pour Mayotte,81 (Rect),Virginie Duby-Muller,DR,"À titre exceptionnel, par dérogation au premier alinéa de l’article L. 121‑8 du code de l’urbanisme, l’implantation d’installations radioélectriques peut être autorisée en discontinuité avec les agglomérations et villages existants par le représentant de l’État dans le département, sous réserve de respecter les conditions suivantes :  1° Etre localisé à la distance la plus éloignée possible de la limite haute du rivage, en tenant compte des difficultés techniques et de la configuration géographique des lieux, et en tout état de cause au-delà des espace proches du rivage et d’une bande de cent mètres de la limite haute du rivage ; 2° Démontrer que la localisation de ces installations en discontinuité de l’urbanisation répond à un besoin de fourniture de service de communications électroniques mobiles. Les opérateurs recourent à une solution de partage de site ou de pylône selon les conditions prévues par les autorisations d’utilisation de fréquences, sur les installations implantées en dérogation à la loi n° 86-2 du 3 janvier 1986 relative à l'aménagement, la protection et la mise en valeur du littoral. Par dérogation au second alinéa de l’article 5 de la présente loi, ces dispositions sont applicables jusqu’au 31 décembre 2027. »","L’atteinte des objectifs de reconstruction efficace des antennes relais de téléphonie mobile dans le département de Mayotte se heurte aux dispositions de l’article L.121-8 du code de l’urbanisme qui imposent de construire en continuité des zones déjà urbanisées et qui interdit toutes constructions dans les zones d’habitat diffus.  Cette exigence a été confirmée par l’avis du Conseil d’État du 11 juin 2021 qui a considéré que « le respect du principe de continuité posé par l’article L121-8 du Code de l’urbanisme s’apprécie en resituant le terrain d’assiette du projet dans l’ensemble de son environnement, sans s’en tenir aux constructions situées sur les seules parcelles limitrophes de ce terrain ». Il en résulte donc qu’un terrain, même entièrement entouré de constructions, n’est pas pour autant situé en continuité dès lors que son environnement n’est pas suffisamment urbanisé (agglomération ou village existant ou secteur déjà urbanisé).  Dans ce contexte, les opérateurs se retrouvent dans l’impossibilité d’implanter des sites dans les zones d’urbanisation diffuse et zones naturelles ou agricoles non urbanisées, au-delà des côtes et des zones denses des communes littorales déjà bien couvertes. Pour ce qui concerne plus particulièrement Mayotte, la majorité des sites mobiles du département était implantée à moins d’un kilomètre du rivage dans la mesure où les habitants sont concentrés sur le littoral, par ailleurs très faiblement urbanisé. Il n’est pas possible aujourd’hui pour les opérateurs télécoms de réparer et d’implanter les antennes relais de téléphonie mobile en continuité de l’urbanisme existant dans la mesure où la quasi-totalité des habitations et constructions des 17 communes du département de Mayotte, toutes régies par la loi Littoral, sont détruites ou partiellement détruites.   L’urbanisation à Mayotte n’est donc pas figée et nécessite d’introduire de la flexibilité en donnant la possibilité au Préfet d’autoriser une installation d’antenne-relais en discontinuité. Une installation aujourd’hui en discontinuité d’urbanisme pourrait en outre se retrouver, à terme, en continuité une fois la reconstruction achevée. Le présent amendement introduit une dérogation temporaire pour implanter des sites mobiles en discontinuité de l’urbanisme existant car il n’est pas possible d’attendre la reconstruction des habitations pour rétablir la couverture mobile. Le rétablissement et la densification de la couverture mobile devront être traitées avant la fin de la reconstruction, de la création ou de l’extension des zones habitées.  L’enjeu immédiat des opérateurs à Mayotte consiste à rétablir la couverture mobile 4G et à densifier le réseau en déployant la 5G pour absorber la forte augmentation du trafic internet d’ici juin 2025 selon le plan « Mayotte debout » présenté par le Premier ministre. Or, les réseaux mobiles avant le passage du cyclone Chido n’étaient pas dimensionnés pour gérer une telle augmentation de trafic, par conséquent le défi est immense. Le déploiement de nouvelles antennes relais de téléphonie permettra de densifier le réseau mobile qui sera plus résilient en cas d’aléas climatiques futures. Le présent amendement est la traduction législative d’une disposition du « Mayotte debout » qui fait état d’une dérogation à la loi littoral pour permettre l’implantation des pylônes de téléphonie mobiles nécessaires à la connectivité de ce territoire."
2025-01-20,RUANR5L17S2025IDS28939,Projet de loi d'urgence pour Mayotte,235,Jean-Pierre Vigier,DR,"Compléter l’alinéa 4 par les mots : « , en particulier les organisations professionnelles des secteurs de la conception, de l’ingénierie et de l’artisanat du bâtiment et des travaux publics. »","L’examen de l’article 1er par la Commission des affaires économiques a déjà permis de préciser utilement les acteurs devant être associés à la gouvernance de l’établissement public foncier et d’aménagement de Mayotte.   L’objet du présent amendement est d’inscrire dans la loi, au titre des acteurs économiques et sociaux à associer, les organisations professionnelles des secteurs de la conception, de l’ingénierie et de l’artisanat du bâtiment et des travaux publics.   Il est en effet essentiel que cette reconstruction puisse s’appuyer et capitaliser sur les expériences et les travaux menés."
2025-01-20,RUANR5L17S2025IDS28940,Projet de loi d'urgence pour Mayotte,112 (Rect),Stéphane Travert,EPR,"I. – À titre exceptionnel, par dérogation au premier alinéa de l’article L. 121‑8 du code de l’urbanisme, l’implantation d’installations radioélectriques peut être autorisée en discontinuité avec les agglomérations et villages existants par le représentant de l’État dans le département, sous réserve de respecter les conditions cumulatives suivantes :  1° Etre localisé à la distance la plus éloignée possible de la limite haute du rivage, en tenant compte des difficultés techniques et de la configuration géographique des lieux, et en tout état de cause au-delà des espace proches du rivage et d’une bande de cent mètres de la limite haute du rivage ; 2° Démontrer que la localisation de ces installations en discontinuité de l’urbanisation répond à une nécessité technique dument justifiée ; 3° Démontrer que ces installations ne sont pas de nature à porter une atteinte significative à l’environnement et aux paysages, au regard de la topographie du secteur et des infrastructures de raccordement. Les installations implantées en dérogation à la loi n° 86‑2 du 3 janvier 1986 relative à l’aménagement, la protection et la mise en valeur du littoral doivent être ouvertes à la mutualisation. II. – Par dérogation au second alinéa de l’article 5 de la présente loi, ces dispositions sont applicables jusqu’au 31 décembre 2026.","Le présent amendement vise à permettre l’implantation en discontinuité de l’urbanisation des installations radioélectriques à Mayotte dans le but de restaurer et de sécuriser la couverture réseau, à la suite du passage du cyclone Chido en décembre 2024 afin de traduire l’une des mesures du plan « Mayotte debout ». Toutes les communes du territoire de Mayotte sont soumises à la loi n° 86-2 du 3 janvier 1986 relative à l'aménagement, la protection et la mise en valeur du littoral, dite « loi littoral ». Cette loi a introduit un principe d’urbanisation en continuité avec les villages et agglomération existants, aujourd’hui codifié à l’article L. 121-8 du code de l’urbanisme. Selon la jurisprudence, est assimilée à une extension d’urbanisation toute construction isolée. Selon le Conseil d’Etat, l’implantation d’une installation radioélectrique dans un milieu naturel est une extension de l’urbanisation qui doit s’implanter en continuité avec les villages et agglomérations (avis du Conseil d’Etat, 11 juin 2021, n° 449840). L’article 6 du présent projet de loi autorise la reconstruction ou la réfection, à l'identique ou avec des adaptations ou améliorations prévues au même article, des constructions, aménagements et installations dégradés ou détruits, sous réserve qu'ils aient été régulièrement édifiés. Or, les dégâts considérables sur le réseau de télécommunications et la nécessité de permettre à Mayotte de retrouver une couverture adaptée peut justifier une adaptation de l’emplacement des pylônes, voire l’installation de nouveaux pylônes.  Dans la très grande majorité des cas, la réinstallation de pylônes existants ou l’installation de nouveaux pylônes ne posera aucune difficulté au regard de la loi Littoral, puisqu’ils seront installés en continuité de l’urbanisation, afin de pouvoir desservir le plus efficacement les populations résidentes. Cependant, dans certaines situations particulières, des contraintes techniques insurmontables peuvent justifier, pour garantir la couverture, d’installer des pylônes en discontinuité de l’urbanisation.   Le présent amendement propose d’instaurer, pour tenir compte de cette situation, d’un dispositif temporaire autorisant les installations radioélectriques en discontinuité de l’urbanisation sous réserve de recueillir au préalable l’accord du préfet. Leur implantation doit tenir compte des besoins réels en couverture réseau et limiter l’impact sur l’environnement et les paysages. Si la reconstruction à la place des installations détruites n’est pas possible en raison des dégâts provoqués par le cyclone, le lieu retenu ne doit pas conduire à implanter de lourdes infrastructures de raccordement ou d’accessibilités (lignes et routes)."
2025-01-20,RUANR5L17S2025IDS28939,Projet de loi d'urgence pour Mayotte,188,Charles Fournier,ECOS,"À l’alinéa 4, après le mot :  « économiques » insérer les mots : « , dont les acteurs économiques mentionnés à l’article 1 er  de la loi n° 2014‑856 du 31 juillet 2014 relative à l’économie sociale et solidaire, »","Dans la réponse à la catastrophe du cyclone Chido, les acteurs de l’Economie sociale et solidaire (ESS) ont été indispensables, en particulier les associations humanitaires et les fondations sans qui de nombreuses réponses urgentes n’auraient pas pu être réalisées. Cette situation démontre l’importance de la société civile organisée en matière de résilience des territoires, d’anticipation et d’organisation des réponses face aux crises. Cette forte présence de l’Economie Sociale et Solidaire dans la réponse à la catastrophe n’est pas le fruit du hasard alors que l’ESS joue au quotidien un rôle essentiel à Mayotte où elle représente 14% des entreprises soit 281 structures et 23% de l’emploi privé de l’île. Les organisations et entreprises de l’ESS sont caractérisées par des principes de gestion : un but poursuivi autre que le seul partage des bénéfices, une gouvernance démocratique prévoyant la participation des parties prenantes aux réalisations de l’entreprises et une gestion ayant pour objectif principal le maintien ou le développement de l’activité de l’entreprise. Au croisement des acteurs économiques et de la société civile, l’ESS constitue un mode de développement économique fait « sur-mesure » pour les Mahorais car fondé sur les besoins des habitants et les réalités locales. Alors que le taux de chômage atteint 37% et que 4 Mahorais sur 10 vivent sous le seuil de pauvreté, l’Economie sociale et solidaire se mobilise au quotidien. Associations de solidarité, entreprises d’insertion, mutuelles gérant des structures du médico-social non lucratifs : de nombreux projets portés par les citoyens revêtent un caractère fondamental pour penser la reconstruction et ne peuvent être ignorées. La mention explicite dans l’article 1 de ce projet de loi des acteurs économiques de l’ESS permettra de garantir leur association aux travaux menés par l’établissement public.   Cet amendement a été travaillé avec ESS France."
2025-01-21,RUANR5L17S2025IDS28942,Projet de loi d'urgence pour Mayotte,197,Benoît Biteau,ECOS,"Dans un délai de trois mois à compter de la promulgation de la présente loi, le Gouvernement remet au Parlement un rapport dressant l’état des lieux et une estimation économique de l’impact pour les exploitants des dégradations ou des destructions causées sur les terres agricoles cultivées et les milieux naturels liés à l’exploitation agricole à Mayotte au cours du passage du cyclone survenu dans la nuit du 13 au 14 décembre 2024.","Cet amendement propose de réaliser, dans un délai de trois mois suivant la promulgation de la présente loi, un état des lieux initial des dégâts causés par le cyclone du 13 au 14 décembre 2024 sur les terres agricoles et les milieux naturels à Mayotte. Dans une telle situation d'urgence, il nous faut agir vite. Ce premier rapport aura pour objectif de dresser un diagnostic des dégradations subies, d’estimer l’impact économique pour les exploitants agricoles et d’orienter les premières mesures de solidarité. Il s’agit d’un premier état des lieux mais l’évaluation complète de toutes les conséquences ne pourra se faire qu’à long terme, étant donné la complexité et l’ampleur des dommages. Un rapport sous trois mois reste toutefois nécessaire puisque celui-ci permettra de poser les bases d'un plan de reconstruction. L’agriculture mahoraise, déjà fragile du fait de la pression foncière et rarement en mesure de bénéficier d’assurance a été particulièrement impactée par les ravages du cyclone. Un tiers des ménages a à Mayotte une activité agricole, reposant essentiellement sur des cultures vivrières qui est aujourd’hui gravement mise en danger. Il est donc essentiel de s'emparer du sujet de l'agriculture à mayotte puisque celle-ci permet à des milliers de femmes, d'hommes et d'enfants de se nourrir au quotidien.    Les pertes en cheptel, la destruction des récoltes vivrières (notamment le manioc et les bananes), ainsi que les dégâts aux infrastructures agricoles, auront des conséquences dramatiques sur la sécurité alimentaire et l’économie locale. Ce premier état des lieux permettra de mieux cerner l’ampleur des destructions et de définir les priorités d’action. Au-delà des mesures d’indemnisation immédiates, il sera nécessaire de lancer une reconstruction durable des terres agricoles, en intégrant des principes de préservation du foncier agricole et de restauration des milieux naturels. Il est essentiel que cette reconstruction s’inscrive dans une vision à long terme de durabilité et de résilience, pour renforcer l’autonomie alimentaire de Mayotte et préserver ses ressources naturelles. Ce processus devra se tourner vers des pratiques agricoles innovantes et durables, telles que l’agroécologie et l’agroforesterie, qui permettront à l’agriculture mahoraise de répondre aux besoins locaux tout en respectant les équilibres écologiques. Un enjeu majeur de cette reconstruction réside également dans la sécurisation du foncier agricole, car une majorité des fermes à Mayotte sont sans titre foncier ou en indivision. Cette précarité juridique resprésente un frein à l’investissement et à la stabilité des exploitations. Il est donc indispensable d'engager une réflexion sur la régularisation foncière, afin de garantir une gestion pérenne des terres agricoles et d’offrir des perspectives aux jeunes générations d’agriculteurs. Cette démarche s’inscrit dans un projet global de solidarité nationale envers les agriculteurs mahorais, pour les soutenir dans cette épreuve et leur offrir les moyens de reconstruire une agriculture nourricière, plus résiliente et plus respectueuse de l’environnement."
2025-01-20,RUANR5L17S2025IDS28939,Projet de loi d'urgence pour Mayotte,192,Maud Petit,DEM,"À l’alinéa 4, après le mot : « économiques » insérer le mot : « , agricoles ».","Par cet amendement d’appel, nous souhaitons soutenir le monde agricole et assurer la reconstruction des bâtiments agricoles (élevages et maraichages) dans les meilleures conditions et les meilleurs délais en tenant compte des normes en vigueur. Cet amendement se justifie par l’urgence de la situation afin que les exploitants agricoles puissent relancer la production le plus rapidement possible."
2025-01-21,RUANR5L17S2025IDS28915,Projet de loi d'urgence pour Mayotte,72,Philippe Gosselin,DR,"I. – Au début de la première phrase de l’alinéa 5, substituer aux mots : « Les pouvoirs adjudicateurs, les entités adjudicatrices et les acheteurs publics » les mots : « Les acheteurs ». II. – En conséquence, à la même première phrase du même alinéa 5, substituer aux mots : « jusqu’à un tiers » les mots : « au moins 50 % du montant ». III. – En conséquence, à la fin de ladite première phrase dudit alinéa 5, substituer aux mots : « , aux petites et moyennes entreprises, au sens de l’article 51 de la loi n° 2008‑776 du 4 août 2008 de modernisation de l’économie, ainsi qu’aux artisans répondant aux critères prévus aux articles L. 111‑1 et L. 111‑2 du code de l’artisanat, dont le siège social était établi dans le Département de Mayotte au 13 décembre 2024 » les mots : « domiciliées fiscalement ou ayant leur siège social à Mayotte ».","Cet amendement vise à soutenir l’économie locale de Mayotte en permettant aux acheteurs de réserver une part significative des marchés aux entreprises mahoraises, établies dans le département depuis le 13 décembre 2024. Cette mesure exceptionnelle se justifie par l’urgence de la situation post-cyclone et la nécessité de stimuler rapidement l’activité économique sur l’île. Elle permettra aux entreprises locales de participer activement à la reconstruction, favorisant ainsi l’emploi local et la résilience économique du territoire."
2025-01-20,RUANR5L17S2025IDS28940,Projet de loi d'urgence pour Mayotte,195,Estelle Youssouffa,LIOT,"À l’alinéa 3, substituer aux mots : « préfet de », les mots : « représentant de l’État à »",Amendement rédactionnel.
2025-01-20,RUANR5L17S2025IDS28939,Projet de loi d'urgence pour Mayotte,204,Dominique Voynet,ECOS,"Après l’alinéa 2, insérer l’alinéa suivant : « Les toitures construites ou rénovées des ouvrages des établissements scolaires mentionnés au premier alinéa sont conçues de façon à recevoir ultérieurement un équipement de production d’énergies renouvelables. »","La production d’énergie à Mayotte est à 90% fossile et donc importée, pourtant, l’archipel dispose de capacités de production d’énergie solaire non négligeables qui doivent absolument être développées pour la réduction de la dépendance énergétique de l’archipel, qui souffrait, avant même le passage du cyclone Chido, de coupures fréquentes d’électricité. La loi relative à la transition énergétique pour la Croissance Verte (LTECV) prévoit pourtant des objectifs ambitieux dans les départements d’Outre-mer : atteindre l’autonomie énergétique à l’horizon 2030. Mayotte en est loin. La reconstruction et la construction de nouveaux établissements scolaires à Mayotte se doivent donc de répondre à l’objectif d’indépendance énergétique de Mayotte. L’urgence ne doit pas les remettre à un futur toujours plus lointain. Il faut construire bien aujourd’hui, afin d’éviter d’avoir à réadapter, à grands frais, les bâtiments demain."
2025-01-20,RUANR5L17S2025IDS28939,Projet de loi d'urgence pour Mayotte,120,Estelle Youssouffa,LIOT,Supprimer cet article.,"Les dispositions de l'article R. 421-5 du code de l'urbanisme permettent déjà de construire sans formalité d'urbanisme des hébergements d'urgence pour une durée maximale de deux ans, et des constructions nécessaires au relogement d'urgence de personnes victimes d'un sinistre ou d'une catastrophe naturelle ou technologique pendant la durée d'un an. Par ailleurs, l'habitat modulaire ne constitue pas une solution durable pour les Mahorais: en l'état, le relogement provisoire des Mahorais dans des habitats modulaires pourrait s'étendre jusqu'à 2029 (deux années pour construire les constructions qui, une fois établies, peuvent rester implantées pour une durée de deux ans). Pour toutes ces raisons, la rapporteure propose la suppression de l'article 3, au mieux inutile, au pire néfaste."
2025-01-21,RUANR5L17S2025IDS28915,Projet de loi d'urgence pour Mayotte,162,Estelle Youssouffa,LIOT,Substituer à la référence :  « 13 »  la référence : « 13  ter  ».,"De portée rédactionnelle, le présent amendement vise à assurer l'application des obligations consacrées par l'article 13  ter  du projet de loi aux marchés publics passés dans le cadre dérogatoire destiné à faciliter la reconstruction de Mayotte.  Introduite par la Commission des Affaires économiques, cette disposition impose aux soumissionnaires d'indiquer dans leurs offres les taux de marge pour risque et le taux de marge bénéficiaire."
2025-01-20,RUANR5L17S2025IDS28940,Projet de loi d'urgence pour Mayotte,274,Philippe Naillet,SOC,"Après la première phrase de l’alinéa 3, insérer la phrase suivante : « S’agissant des locaux à usage d’habitation, les adaptations aux règles d’accessibilité des bâtiments garantissent que ceux-ci conservent, a minima, le caractère de logement évolutif au sens du 13° de l’article L. 111‑1 du code de la construction et de l’habitation. »  ","Le présent amendement des députés Socialistes et apparentés vise à préserver un niveau minimal d’accessibilité des logements dans le cadre des adaptations permises par le présent article. En Commission, notre groupe avait proposé de préciser les règles techniques qui seraient exclues du champ de l’ordonnance et en particulier celles en matière de stabilité et de solidité, de prévention des risques naturels, technologiques et miniers, ainsi que les règles de sécurité d’usage des bâtiments, de sécurité des personnes contre les risques d’incendie et de qualité sanitaire. Nous avions également proposé que soient restreintes les adaptations possibles aux règles d’accessibilité des bâtiments. Notre rapporteure, tenant compte des propositions de la Présidente Trouvé et de notre groupe, a proposé une rédaction satisfaisant pour l’essentiel nos demandes en la matière. Cependant et s’agissant des règles d’accessibilité, si nos demandes d’exclure du champ de l’ordonnance les établissements recevant du public ont été retenues, ce n’est pas le cas de notre proposition s’agissant des logements. Notre groupe n’est pas favorable à des adaptations supplémentaires s’agissant des logements, après celles intervenues dans le cadre de la loi ELAN en 2018. Néanmoins, force est de constater qu’une large majorité y était favorable en commission. Afin de trouver un juste milieu nous proposons de garantir, a minima, que les logements conservent le caractère de logements évolutifs. C’est à dire que leurs occupants pourront, à l’aide de travaux simples, réaliser les aménagements permettant de rendre ceux-ci pleinement accessibles."
